FB	rho	time	Y	U	W	C	Ys
1	4.095	643.4979631852495	0.9636105316868611	75.3052450850288	0.03542397218044608	0.19991094531192216	NaN
1	4.095	663.7852256702595	0.963400649247337	75.41420367957716	0.03537278305792821	0.1999109059198952	NaN
1	4.095	685.7748704492979	0.9631759383226537	75.53121160101988	0.035317976955933784	0.19991086401152658	NaN
1	4.095	709.42590639493	0.9629374279657676	75.65580414635478	0.03525980479040545	0.19991081982181982	NaN
1	4.095	734.6890981395455	0.9626862334092614	75.7874693238385	0.035198538488600675	0.19991077360788842	NaN
1	4.095	761.5149977629778	0.9624234654175489	75.92569374086146	0.035134448900217205	0.19991072561742254	NaN
1	4.095	789.8514327005328	0.9621502480535681	76.06995230488026	0.03506781012011662	0.19991067609975832	NaN
1	4.095	819.6481041943514	0.9618676675629055	76.2197342631414	0.03499888702976566	0.1999106252902664	NaN
1	4.095	850.8564019568578	0.9615767705621587	76.37454372843416	0.034927934850175	0.19991057341378576	NaN
1	4.095	883.4308181045228	0.9612785481919828	76.53390781302394	0.0348551952799791	0.19991052067946627	NaN
1	4.095	917.3292979852026	0.9609739318851035	76.69737885358259	0.03478089546154163	0.19991046728118003	NaN
1	4.095	952.5138208292205	0.9606637881382244	76.86453733144481	0.03470524670620747	0.19991041339628535	NaN
1	4.095	988.9506329321664	0.960348917463775	77.03499270468158	0.03462844423785048	0.1999103591859612	NaN
1	4.095	1026.6106390969885	0.9600300527761008	77.20838465448712	0.03455066679894963	0.19991030479511404	NaN
1	4.095	1065.4701057665593	0.9597078560718236	77.38438537363649	0.03447207584026489	0.19991025035220536	NaN
1	4.095	1105.509035226652	0.9593829349261417	77.56269109073314	0.03439281954309947	0.19991019597311727	NaN
1	4.095	1146.7122212477225	0.9590558364586879	77.74302583726178	0.03431303134860537	0.1999101417592768	NaN
1	4.095	1189.068707536444	0.9587270549222464	77.92513781700107	0.034232831806628415	0.19991008780046907	NaN
1	4.095	1232.5718523867706	0.9583970343029697	78.10879847311834	0.03415232921033829	0.19991003417500255	NaN
1	4.095	1277.2190911758885	0.9580661733162856	78.29380021524172	0.03407162081388406	0.1999099809511945	NaN
1	4.095	1323.0118091717618	0.9577348294218405	78.47995464818965	0.03399079381144855	0.19990992818823566	NaN
1	4.095	1369.9551959827643	0.9574033228645646	78.66709074824679	0.03390992632245508	0.1999098759372034	NaN
1	4.095	1418.0580906044192	0.9570719406302219	78.85505304355958	0.03382908835605404	0.1999098242419724	NaN
1	4.095	1467.3328547144042	0.9567409400345855	79.04369995654321	0.033748342686276	0.19990977314003666	NaN
1	4.095	1517.7952574868737	0.9564105520730982	79.23290223900372	0.03366774566879563	0.19990972266327106	NaN
1	4.095	1569.4643708727979	0.956080984539261	79.42254149678585	0.033587348001327955	0.19990967283862368	NaN
1	4.095	1622.3624866653636	0.9557524248456539	79.61250884426455	0.03350719541153096	0.19990962368873064	NaN
1	4.095	1676.5150414115294	0.9554250426494864	79.80270363323493	0.03342732929725405	0.19990957523248035	NaN
1	4.095	1731.9505617016373	0.9550989922136109	79.9930322987216	0.03334778730229744	0.19990952748550897	NaN
1	4.095	1788.700620477715	0.9547744145752157	80.18340728321607	0.033268603845283434	0.1999094804606474	NaN
1	4.095	1846.7998201644878	0.9544514394446371	80.37374608782945	0.033189810582722565	0.19990943416830628	NaN
1	4.095	1906.2857720674187	0.9541301870242377	80.56397034223663	0.03311143685259958	0.19990938861683627	NaN
1	4.095	1967.1990852567847	0.9538107696720143	80.75400493914468	0.033033510080112675	0.19990934381284348	NaN
1	4.095	2029.583401291046	0.9534932932359054	80.94377734009757	0.03295605610310098	0.199909299761441	NaN
1	4.095	2093.485386980041	0.9531778585329597	81.13321677361074	0.03287909953281299	0.19990925646652197	NaN
1	4.095	2158.954768207428	0.9528645625340362	81.32225358775193	0.032802664042882713	0.19990921393095867	NaN
1	4.095	2226.0443522718674	0.9525534995355733	81.51081859213964	0.032726772655142865	0.19990917215680512	NaN
1	4.095	2294.8100651750715	0.9522447621866034	81.69884246972421	0.03265144799015239	0.19990913114546036	NaN
1	4.095	2365.3109631936663	0.9519384425578495	81.88625514678483	0.032576712527992546	0.19990909089783598	NaN
1	4.095	2437.609278583638	0.9516346329768469	82.07298529015539	0.032502588812007155	0.19990905141447352	NaN
1	4.095	2511.7704191783355	0.9513334269816958	82.25895971848699	0.03242909968147697	0.19990901269568384	NaN
1	4.095	2587.8629713353475	0.9510349201548268	82.44410287336815	0.032356268475047884	0.19990897474165195	NaN
1	4.095	2665.958685643061	0.9507392109158925	82.62833630363971	0.032284119224187016	0.1999089375525358	NaN
1	4.095	2746.132453601473	0.9504464012271275	82.81157819313876	0.03221267682529366	0.1999089011285476	NaN
1	4.095	2828.4622068390227	0.9501565974394963	82.99374279017324	0.032141967246160856	0.19990886547005102	NaN
1	4.095	2913.0288472562283	0.9498699108492342	83.17474000838413	0.0320720176618005	0.19990883057760792	NaN
1	4.095	2999.9160840996205	0.94958645839399	83.35447493269328	0.03200285662431252	0.1999087964520526	NaN
1	4.095	3089.2102664957542	0.949306363137943	83.53284745150762	0.03193451418128985	0.19990876309452413	NaN
1	4.095	3181.0001373485557	0.9490297547694856	83.7097518767638	0.0318670219972774	0.199908730506509	NaN
1	4.095	3275.3765484807286	0.948756769941233	83.88507666152331	0.031800413436770356	0.1999086986898565	NaN
1	4.095	3372.4321132833156	0.948487552498785	84.05870418885047	0.03173472362006305	0.19990866764678517	NaN
1	4.095	3472.260837029254	0.9482222534598684	84.23051072441605	0.03166998941819123	0.1999086373798589	NaN
1	4.095	3574.9576552075755	0.9479610309205938	84.4003664230876	0.03160624943007973	0.199908607891963	NaN
1	4.095	3680.6179981651358	0.9477040495596136	84.56813560657989	0.03154354386157709	0.19990857918623126	NaN
1	4.095	3789.337266644685	0.9474514800520565	84.73367711544329	0.03148191438245454	0.19990855126597895	NaN
1	4.095	3901.2103991572353	0.947203497965329	84.89684501912492	0.03142140385697566	0.19990852413457735	NaN
1	4.095	4016.3313738914667	0.9469602825639721	85.05748941107313	0.03136205605224355	0.1999084977953386	NaN
1	4.095	4134.792833578851	0.9467220151404028	85.21545754438478	0.03130391523085527	0.19990847225135097	NaN
1	4.095	4256.68577021045	0.9464888771112713	85.3705951560479	0.031247025686330098	0.19990844750531156	NaN
1	4.095	4382.099344893873	0.9462610478176084	85.52274802383981	0.031191431206245335	0.19990842355933472	NaN
1	4.095	4511.12079103392	0.9460387022320182	85.67176362286231	0.03113717451265844	0.19990840041477254	NaN
1	4.095	4643.835579617094	0.9458220083619422	85.81749302302573	0.031084296628352926	0.1999083780720101	NaN
1	4.095	4780.327686861667	0.945611124763751	85.95979274957934	0.031032836270097505	0.19990835653029432	NaN
1	4.095	4920.680034918488	0.9454061981263383	86.09852662957813	0.03098282925885362	0.1999083357875765	NaN
1	4.095	5064.975129027837	0.9452073609824634	86.23356758018478	0.030934307961141418	0.19990831584037888	NaN
1	4.095	5213.29581473465	0.9450147297309358	86.3647992083306	0.030887300806247103	0.19990829668369967	NaN
1	4.095	5365.726236933064	0.9448284029018306	86.49211725983686	0.030841831862732937	0.19990827831094468	NaN
1	4.095	5522.352819558337	0.9446484599261649	86.6154307317176	0.03079792053804529	0.19990826071391185	NaN
1	4.095	5683.265397868849	0.9444749602268054	86.73466276350139	0.030755581356520317	0.19990824388280193	NaN
1	4.095	5848.558402807174	0.9443079427434191	86.84975122291402	0.030714823843315083	0.1999082278062672	NaN
1	4.095	6018.332034574705	0.9441474259072744	86.96064896729122	0.030675652518126123	0.19990821247149684	NaN
1	4.095	6192.693517688345	0.9439934079163481	87.06732387742586	0.030638066962209713	0.19990819786432007	NaN
1	4.095	6371.758342149042	0.9438458673569134	87.16975862756277	0.030602061969970312	0.1999081839693314	NaN
1	4.095	6555.651552916837	0.9437047640559458	87.26795026808614	0.030567627756892413	0.19990817077002732	NaN
1	4.095	6744.508957994929	0.9435700402120593	87.36190958566942	0.03053475023546279	0.19990815824895625	NaN
1	4.095	6938.4785106000045	0.9434416215561134	87.45166041314299	0.03050341129835185	0.1999081463878592	NaN
1	4.095	7137.721534972151	0.9433194187465558	87.53723874669862	0.030473589158893807	0.19990813516782188	NaN
1	4.095	7342.4140970232675	0.9432033287339422	87.61869185644146	0.030445258684062653	0.1999081245694129	NaN
1	4.095	7552.748495728175	0.9430932361117318	87.69607738076438	0.030418391724113265	0.19990811457281077	NaN
1	4.095	7768.93465409133	0.9429890145494849	87.76946233914818	0.03039295746234192	0.19990810515793106	NaN
1	4.095	7991.201840011813	0.9428905280587735	87.83892224115203	0.030368922724038898	0.19990809630452863	NaN
1	4.095	8219.800301068191	0.9427976323066778	87.90454014340071	0.030346252297056613	0.1999080879923012	NaN
1	4.095	8455.003206710779	0.9427101757778815	87.9664057971388	0.0303249092154428	0.1999080802009705	NaN
1	4.095	8697.10877978004	0.9426280008629787	88.02461483454965	0.030304855025070507	0.19990807291035534	NaN
1	4.095	8946.442641524554	0.9425509448696124	88.07926799859356	0.03028605003044102	0.19990806610043307	NaN
1	4.095	9203.360467811306	0.9424788409355915	88.13047043339861	0.030268453517568825	0.19990805975138953	NaN
1	4.095	9468.250910822051	0.9424115188742684	88.17833101580636	0.030252023960339075	0.19990805384366267	NaN
1	4.095	9741.539063238068	0.9423488058959759	88.22296176985549	0.030236719196618203	0.1999080483579724	NaN
1	4.095	10000.0	0.9422951887765585	88.26115553259811	0.030223634196648037	0.19990804368896262	NaN
1	4.095	Inf	0.9417705051323818	88.63666178317965	0.030095586612632955	0.19990799870101394	NaN
0.0	3.8999999999999995	0.0	0.9191615161634228	74.5117427897072	0.03580028858587379	0.19990571897474393	0.9191615080017921
0.0	3.8999999999999995	1.6966877697236293	0.9191615120546495	74.51174278964784	0.035800288526510904	0.19990571826604428	0.9191615080017921
0.0	3.8999999999999995	4.899116332945551	0.9191614943578066	74.51174275945	0.03580025832867815	0.19990575457697918	0.9191615080017921
0.0	3.8999999999999995	7.227989469387921	0.9191607037965471	74.51174108883548	0.03579858771415592	0.19990778895354583	0.9191615080017921
0.0	3.8999999999999995	8.45786358895866	0.9191607971065261	74.51174128633907	0.03579878521775193	0.19990754841751626	0.9191615080017921
0.0	3.8999999999999995	9.579572753205536	0.9191611483334338	74.51174202907707	0.035799527955743336	0.19990664390901777	0.9191615080017921
0.0	3.8999999999999995	10.71761345385654	0.9191613099686633	74.51174237090599	0.03579986978466977	0.19990622762786325	0.9191615080017921
0.0	3.8999999999999995	11.908280679724355	0.9191613648169081	74.51174248692008	0.035799985798759586	0.19990608634409257	0.9191615080017921
0.0	3.8999999999999995	13.152592856772113	0.9191613718107333	74.51174250173406	0.03580000061273202	0.19990606830216223	0.9191615080017921
0.0	3.8999999999999995	14.4305837087203	0.9191613546010593	74.51174246536178	0.03579996424044793	0.1999061125951302	0.9191615080017921
0.0	3.8999999999999995	15.716854108990425	0.9191613279639603	74.51174240904996	0.03579990792862753	0.19990618117069645	0.9191615080017921
0.0	3.8999999999999995	16.994196551003338	0.9191613058765956	74.51174236235407	0.03579986123274411	0.19990623803627636	0.9191615080017921
0.0	3.8999999999999995	18.257443727744423	0.9191612965209719	74.51174234257535	0.03579984145401699	0.19990626212249632	0.9191615080017921
0.0	3.8999999999999995	19.509814685511873	0.9191612985109977	74.51174234678406	0.0357998456627323	0.19990625699708492	0.9191615080017921
0.0	3.8999999999999995	20.757407977645236	0.9191613054267667	74.51174236140689	0.03579986028556461	0.19990623918949046	0.9191615080017921
0.0	3.8999999999999995	22.00526071614041	0.9191613118574181	74.51174237500373	0.035799873882412125	0.19990622263135135	0.9191615080017921
0.0	3.8999999999999995	24.506427765357074	0.9191615480390053	74.51174287436875	0.035800373247423745	0.19990561450906325	0.9191615080017921
0.0	3.8999999999999995	27.113886399847086	0.919161499775336	74.5117427723235	0.035800271202180864	0.19990573877888135	0.9191615080017921
0.0	3.8999999999999995	30.41017590322683	0.9191615096953816	74.51174279329761	0.03580029217629807	0.19990571323678924	0.9191615080017921
0.0	3.8999999999999995	34.87352094669164	0.919161507675935	74.51174278902783	0.03580028790652394	0.19990571843648347	0.9191615080017921
0.0	3.8999999999999995	41.42333125219683	0.9191615080547553	74.51174278982879	0.035800288707472504	0.1999057174610954	0.9191615080017921
0.0	3.8999999999999995	51.962628274755446	0.9191615079953683	74.51174278970322	0.035800288581909305	0.19990571761400508	0.9191615080017921
0.0	3.8999999999999995	70.96338183947724	0.9191615080022605	74.51174278971779	0.03580028859648056	0.19990571759626044	0.9191615080017921
0.0	3.8999999999999995	111.19232109573818	0.91916150800175	74.51174278971669	0.035800288595402865	0.19990571759757278	0.9191615080017921
0.0	3.8999999999999995	231.59000252331646	0.91916150800177	74.5117427897167	0.03580028859544448	0.19990571759752207	0.9191615080017921
0.0	3.8999999999999995	500.0	0.9191615080017701	74.51174278971664	0.03580028859544393	0.19990571759752285	0.9191615080017921
0.0	4.095	500.0	0.9191615080017701	74.51174278971664	0.03580028859544393	0.19990571759752285	0.9191615080017921
0.0	4.095	500.0622342654247	0.9219347615404084	74.51174278971664	0.03580028859544393	0.19990571759752285	0.9191615080017921
0.0	4.095	500.21316457897194	0.9279851864316955	74.51174278971664	0.03580028859544393	0.19990571759752285	0.9191615080017921
0.0	4.095	500.4109622898879	0.9346500829713369	74.51174278971664	0.03580028859544393	0.19990571759752285	0.9191615080017921
0.0	4.095	500.65290053916397	0.9411984149241548	74.51174278971664	0.03580028859544394	0.19990571759752285	0.9191615080017921
0.0	4.095	500.94358303102547	0.9472329750321925	74.51174278971664	0.03580028859544394	0.19990571759752285	0.9191615080017921
0.0	4.095	501.2822156556869	0.9523714350045575	74.51174278971664	0.03580028859544394	0.19990571759752285	0.9191615080017921
0.0	4.095	501.6716147663023	0.9564835050163516	74.51174278971664	0.03580028859544394	0.19990571759752285	0.9191615080017921
0.0	4.095	502.1133374264019	0.9595674446302384	74.51174278971664	0.035800288595443944	0.19990571759752285	0.9191615080017921
0.0	4.095	502.6113948165664	0.9617456493152757	74.51174278971664	0.035800288595443944	0.19990571759752285	0.9191615080017921
0.0	4.095	503.1706496367623	0.9631910176839935	74.51174278971664	0.035800288595443944	0.19990571759752285	0.9191615080017921
0.0	4.095	503.79855098507124	0.964090333093831	74.51174278971664	0.03580028859544396	0.19990571759752282	0.9191615080017921
0.0	4.095	504.50504063444566	0.9646117928569422	74.51174278971664	0.03580028859544392	0.19990571759752285	0.9191615080017921
0.0	4.095	505.30399453720315	0.9648911730865593	74.51174278971664	0.035800288595443944	0.1999057175975228	0.9191615080017921
0.0	4.095	506.2143328039976	0.9650276554729498	74.51174278971664	0.035800288595443944	0.19990571759752282	0.9191615080017921
0.0	4.095	507.2624656112712	0.9650873299302852	74.51174278971664	0.035800288595443944	0.19990571759752282	0.9191615080017921
0.0	4.095	508.4858306145571	0.9651100669341677	74.51174278971664	0.035800288595443944	0.19990571759752282	0.9191615080017921
0.0	4.095	509.93917658897334	0.9651173331755001	74.51174278971664	0.035800288595443944	0.19990571759752282	0.9191615080017921
0.0	4.095	511.7053421814808	0.9651191762060881	74.51174278971664	0.03580028859544392	0.19990571759752285	0.9191615080017921
0.0	4.095	513.9148862866421	0.9651195204714222	74.51174278971664	0.03580028859544306	0.19990571759752387	0.9191615080017921
0.0	4.095	516.7763556599592	0.9651195639730634	74.51174278971645	0.035800288595256684	0.1999057175977508	0.9191615080017921
0.0	4.095	520.5511004744413	0.9651195521488544	74.51174278948157	0.0358002883603832	0.19990571788377778	0.9191615080017921
0.0	4.095	525.085121113506	0.9651189490489701	74.51174184447129	0.03579934335009337	0.1999068687090295	0.9191615080017921
0.0	4.095	526.5510185039635	0.9651182611783201	74.5117402048387	0.03579770371750576	0.19990886543822745	0.9191615080017921
0.0	4.095	527.7477471150871	0.9651186142025008	74.51174086159595	0.035798360474753106	0.19990806564446761	0.9191615080017921
0.0	4.095	528.85433926765	0.9651191314408436	74.51174188741295	0.035799386291758314	0.19990681641391256	0.9191615080017921
0.0	4.095	529.9734876778269	0.9651193584025771	74.5117423391979	0.035799838076700556	0.19990626623459276	0.9191615080017921
0.0	4.095	531.1482310374811	0.9651194340200728	74.51174248970689	0.035799988585702665	0.19990608294633877	0.9191615080017921
0.0	4.095	532.3840592057265	0.965119447551479	74.51174251639495	0.03580001527375285	0.19990605044603993	0.9191615080017921
0.0	4.095	533.6615071239693	0.9651194309036643	74.51174248270574	0.03579998158455532	0.19990609147254365	0.9191615080017921
0.0	4.095	534.9519544179949	0.9651194007163257	74.51174242187199	0.035799920750797305	0.19990616555540316	0.9191615080017921
0.0	4.095	536.2342058469153	0.9651193732432317	74.51174236653773	0.03579986541654076	0.19990623294098747	0.9191615080017921
0.0	4.095	537.5006921305927	0.9651193599197126	74.51174233970514	0.03579983858395291	0.19990626561747668	0.9191615080017921
0.0	4.095	538.7541223311472	0.9651193608386149	74.51174234155441	0.03579984043321889	0.1999062633654549	0.9191615080017921
0.0	4.095	540.0012443114316	0.9651193686983128	74.51174235738075	0.03579985625955742	0.19990624409228	0.9191615080017921
0.0	4.095	541.2480390095348	0.9651193766226673	74.51174237333751	0.03579987221631251	0.19990622466028748	0.9191615080017921
0.0	4.095	542.4976909877303	0.9651193813594943	74.51174238287577	0.03579988175457268	0.19990621304468215	0.9191615080017921
0.0	4.095	545.0036817488241	0.965119624657391	74.51174287279089	0.03580037166969411	0.19990561643040333	0.9191615080017921
0.0	4.095	547.618225309754	0.9651195749220581	74.51174277264145	0.03580027152026624	0.1999057383915186	0.9191615080017921
0.0	4.095	550.9262587297848	0.96511958514697	74.51174279323068	0.03580029210948696	0.19990571331815113	0.9191615080017921
0.0	4.095	555.4092568320818	0.9651195830666047	74.51174278904156	0.035800287920362925	0.19990571841963056	0.9191615080017921
0.0	4.095	561.9941533854513	0.9651195834562202	74.5117427898261	0.035800288704908756	0.19990571746421754	0.9191615080017921
0.0	4.095	572.602225217088	0.965119583395321	74.51174278970348	0.03580028858227951	0.19990571761355436	0.9191615080017921
0.0	4.095	591.755487613166	0.9651195834023559	74.51174278971764	0.03580028859644561	0.19990571759630307	0.9191615080017921
0.0	4.095	632.4527103870826	0.965119583401839	74.51174278971659	0.03580028859540471	0.19990571759757056	0.9191615080017921
0.0	4.095	754.8085010348549	0.965119583401859	74.5117427897166	0.03580028859544449	0.19990571759752215	0.9191615080017921
0.0	4.095	1329.0713159800282	0.9651195834018591	74.51174278971648	0.03580028859544402	0.19990571759752285	0.9191615080017921
0.0	4.095	6222.015860978873	0.9651195834018605	74.51174278971583	0.03580028859544434	0.19990571759752288	0.9191615080017921
0.0	4.095	10000.0	0.9651195834018607	74.51174278971561	0.03580028859544443	0.19990571759752282	0.9191615080017921
0	4.095	Inf	0.965119583401607	74.51174278971546	0.035800288595444506	0.19990571759752285	0.9191615080017921
